0.488	5.19341
0.492	5.19837
0.496	5.20335
0.5	5.20834
0.504	5.21335
0.508	5.21837
0.512	5.22341
0.516	5.22847
0.52	5.23354
0.524	5.23863
0.528	5.24374
0.532	5.24886
0.536	5.254
0.54	5.25916
0.544	5.26434
0.548	5.26953
0.552	5.27474
0.556	5.27997
0.56	5.28521
0.564	5.29048
0.568	5.29576
0.572	5.30106
0.576	5.30637
0.58	5.31171
0.584	5.31707
0.588	5.32244
0.592	5.32783
0.596	5.33324
0.6	5.33867
0.604	5.34412
0.608	5.34959
0.612	5.35508
0.616	5.36059
0.62	5.36612
0.624	5.37166
0.628	5.37723
0.632	5.38282
0.636	5.38843
0.64	5.39406
0.644	5.3997
0.648	5.40537
0.652	5.41106
0.656	5.41677
0.66	5.42251
0.664	5.42826
0.668	5.43403
0.672	5.43983
0.676	5.44565
0.68	5.45148
0.684	5.45734
0.688	5.46323
0.692	5.46913
0.696	5.47506
0.7	5.48101
0.704	5.48698
0.708	5.49297
0.712	5.49899
0.716	5.50503
0.72	5.51109
0.724	5.51718
0.728	5.52328
0.732	5.52942
0.736	5.53557
0.74	5.54175
0.744	5.54795
0.748	5.55418
0.752	5.56043
0.756	5.5667
0.76	5.573
0.764	5.57932
0.768	5.58567
0.772	5.59204
0.776	5.59844
0.78	5.60486
0.784	5.6113
0.788	5.61778
0.792	5.62427
0.796	5.63079
0.8	5.63734
0.804	5.64391
0.808	5.65051
0.812	5.65714
0.816	5.66379
0.82	5.67046
0.824	5.67717
0.828	5.6839
0.832	5.69065
0.836	5.69743
0.84	5.70424
0.844	5.71108
0.848	5.71794
0.852	5.72483
0.856	5.73175
0.86	5.73869
0.864	5.74567
0.868	5.75266
0.872	5.75969
0.876	5.76675
0.88	5.77383
0.884	5.78094
0.888	5.78808
0.892	5.79525
0.896	5.80245
0.9	5.80967
0.904	5.81693
0.908	5.82421
0.912	5.83152
0.916	5.83887
0.92	5.84624
0.924	5.85364
0.928	5.86107
0.932	5.86853
0.936	5.87602
