-0.632	3.95052	-0.326195	-8.08143	-1.22299
-0.628	3.95611	-0.327889	-8.08616	-1.22535
-0.624	3.96168	-0.329582	-8.09084	-1.22769
-0.62	3.96723	-0.331271	-8.09547	-1.23002
-0.616	3.97276	-0.332959	-8.10006	-1.23234
-0.612	3.97826	-0.334643	-8.1046	-1.23465
-0.608	3.98375	-0.336325	-8.10909	-1.23694
-0.604	3.98922	-0.338004	-8.11353	-1.23922
-0.6	3.99467	-0.33968	-8.11793	-1.24148
-0.596	4.0001	-0.341353	-8.12228	-1.24373
-0.592	4.00551	-0.343022	-8.12658	-1.24597
-0.588	4.0109	-0.344689	-8.13084	-1.2482
-0.584	4.01628	-0.346351	-8.13505	-1.25041
-0.58	4.02163	-0.34801	-8.13922	-1.25261
-0.576	4.02697	-0.349666	-8.14334	-1.25479
-0.572	4.03229	-0.351317	-8.14742	-1.25697
-0.568	4.03759	-0.352965	-8.15145	-1.25912
-0.564	4.04287	-0.354608	-8.15543	-1.26127
-0.56	4.04813	-0.356247	-8.15938	-1.2634
-0.556	4.05338	-0.357882	-8.16328	-1.26552
-0.552	4.0586	-0.359512	-8.16713	-1.26762
-0.548	4.06382	-0.361138	-8.17095	-1.26971
-0.544	4.06901	-0.362759	-8.17472	-1.27179
-0.54	4.07418	-0.364375	-8.17845	-1.27385
-0.536	4.07934	-0.365986	-8.18213	-1.2759
-0.532	4.08448	-0.367592	-8.18577	-1.27794
-0.528	4.0896	-0.369193	-8.18938	-1.27996
-0.524	4.09471	-0.370789	-8.19294	-1.28197
-0.52	4.0998	-0.372379	-8.19646	-1.28396
-0.516	4.10487	-0.373963	-8.19993	-1.28594
-0.512	4.10993	-0.375542	-8.20337	-1.28791
-0.508	4.11497	-0.377114	-8.20677	-1.28986
-0.504	4.12	-0.378681	-8.21013	-1.2918
-0.5	4.125	-0.380242	-8.21344	-1.29373
-0.496	4.13	-0.381796	-8.21672	-1.29564
-0.492	4.13497	-0.383344	-8.21996	-1.29753
-0.488	4.13993	-0.384886	-8.22316	-1.29942
-0.484	4.14488	-0.386421	-8.22632	-1.30129
-0.48	4.14981	-0.387949	-8.22944	-1.30314
-0.476	4.15472	-0.389471	-8.23252	-1.30498
-0.472	4.15962	-0.390985	-8.23557	-1.30681
-0.468	4.1645	-0.392493	-8.23858	-1.30862
-0.464	4.16937	-0.393993	-8.24155	-1.31041
-0.46	4.17423	-0.395486	-8.24448	-1.3122
-0.456	4.17906	-0.396971	-8.24738	-1.31397
-0.452	4.18389	-0.398449	-8.25024	-1.31572
-0.448	4.1887	-0.399919	-8.25306	-1.31746
-0.444	4.19349	-0.401381	-8.25585	-1.31919
-0.44	4.19828	-0.402835	-8.2586	-1.3209
-0.436	4.20304	-0.404281	-8.26131	-1.32259
-0.432	4.2078	-0.405719	-8.26399	-1.32428
-0.428	4.21254	-0.407149	-8.26664	-1.32594
-0.424	4.21726	-0.40857	-8.26925	-1.3276
-0.42	4.22197	-0.409983	-8.27182	-1.32923
-0.416	4.22667	-0.411387	-8.27436	-1.33086
-0.412	4.23136	-0.412782	-8.27687	-1.33247
-0.408	4.23603	-0.414168	-8.27934	-1.33406
-0.404	4.24069	-0.415545	-8.28177	-1.33564
-0.4	4.24534	-0.416913	-8.28418	-1.33721
-0.396	4.24997	-0.418272	-8.28655	-1.33876
-0.392	4.25459	-0.419621	-8.28889	-1.34029
-0.388	4.2592	-0.420961	-8.29119	-1.34181
-0.384	4.2638	-0.422291	-8.29346	-1.34332
-0.38	4.26838	-0.423612	-8.2957	-1.34481
-0.376	4.27295	-0.424923	-8.29791	-1.34629
-0.372	4.27751	-0.426223	-8.30008	-1.34775
-0.368	4.28206	-0.427514	-8.30222	-1.34919
-0.364	4.28659	-0.428794	-8.30433	-1.35063
-0.36	4.29112	-0.430065	-8.30641	-1.35204
-0.356	4.29563	-0.431324	-8.30846	-1.35344
-0.352	4.30013	-0.432573	-8.31048	-1.35483
-0.348	4.30462	-0.433812	-8.31247	-1.3562
-0.344	4.3091	-0.43504	-8.31442	-1.35756
-0.34	4.31357	-0.436257	-8.31635	-1.3589
-0.336	4.31803	-0.437463	-8.31824	-1.36023
-0.332	4.32247	-0.438658	-8.32011	-1.36154
-0.328	4.32691	-0.439842	-8.32195	-1.36283
